Day,Hour,Minute,Network
5,13,53,42.93513056952561
5,13,52,46.63654972773758
5,13,51,41.42179849102243
5,13,50,41.99615031380211
5,13,49,45.04914090388452
5,13,48,49.9858088043968
5,13,47,50.51098526187081
5,13,46,52.45782235180504
5,13,45,49.14523454862435
5,13,44,49.504590365257826
5,13,43,50.51935575191234
5,13,42,50.60239722653625
5,13,41,41.31383975171606
5,13,40,47.89394789703854
5,13,39,41.53310508734398
5,13,38,48.15670534196968
5,13,37,47.369125187552974
5,13,36,49.96612448680418
5,13,35,48.44021493477223
5,13,34,43.4979184482911
5,13,33,52.16212886612978
5,13,32,40.01960079006259
5,13,31,48.351367455361526
5,13,30,43.8841525923228
5,13,29,49.795187854365906
5,13,28,43.23524432506768
5,13,27,41.18706215940508
5,13,26,49.31996256696189
5,13,25,41.763220109141464
5,13,24,50.742510983621884
5,13,23,43.516408584930446
5,13,22,41.855207050494066
5,13,21,52.01851741945209
5,13,20,47.32323682245285
5,13,19,40.19643070804776
5,13,18,51.006731776638865
5,13,17,45.0411265651094
5,13,16,49.15705817378476
5,13,15,46.47999060586629
5,13,14,40.15238424666201
5,13,13,50.58428653540419
5,13,12,45.56220686834822
5,13,11,42.56098760147652
5,13,10,41.42482964806219
5,13,9,43.763550183405556
5,13,8,40.39093501627561
5,13,7,45.15091318799973
5,13,6,43.00688666850387
5,13,5,48.6492329958189
5,13,4,46.74897406624435
5,13,3,44.86448279522891
5,13,2,44.20919505989907
5,13,1,49.74336798130806
5,13,0,46.53761075095466
5,12,59,44.94458189486518
5,12,58,41.59496513444821
5,12,57,40.05835176045796
5,12,56,45.11141468546586
5,12,55,51.06645054731027
5,12,54,41.36043813062373
5,12,53,42.10027137162844
5,12,52,50.75199842888104
5,12,51,41.49903689871668
5,12,50,41.26070594684805
5,12,49,41.867155863572705
5,12,48,47.68663886278862
5,12,47,50.765137068048475
5,12,46,48.157163011590455
5,12,45,48.93769312610267
5,12,44,49.31521116068803
5,12,43,41.567127704493814
5,12,42,42.98095818538386
5,12,41,50.36342329466685
5,12,40,45.892903963535886
5,12,39,49.30732419750793
5,12,38,44.04241734212901
5,12,37,51.662615052724526
5,12,36,51.38992846137076
5,12,35,47.14012112558387
5,12,34,51.832744250354686
5,12,33,47.11525098442798
5,12,32,47.13341513347728
5,12,31,45.21247259578677
5,12,30,41.362936999544694
5,12,29,46.361161500372035
5,12,28,47.01117256022198
5,12,27,42.16951496851985
5,12,26,40.87499128245545
5,12,25,47.24034531032532
5,12,24,42.73781633388802
5,12,23,48.625214292135674
5,12,22,45.759257050745646
5,12,21,50.87987567522969
5,12,20,50.64136758580254
5,12,19,44.4220304334692
5,12,18,44.863783654147056
5,12,17,45.779370796998165
5,12,16,48.638705798260375
5,12,15,50.603697015281405
5,12,14,46.96604108984644
5,12,13,45.480179598913445
5,12,12,49.56544468360557
5,12,11,44.1701250560995
5,12,10,40.68142051616935
5,12,9,44.89417425658057
5,12,8,48.10689651897117
5,12,7,49.908079884921605
5,12,6,48.76400660396607
5,12,5,40.404613224641935
5,12,4,44.6818056637602
5,12,3,46.8694547461755
5,12,2,50.287346418083814
5,12,1,50.74891411194726
5,12,0,49.421047454438884
5,11,59,47.7224073242459
5,11,58,45.92495744107472
5,11,57,46.774326393622786
5,11,56,44.00864126935446
5,11,55,40.452458361854596
5,11,54,49.25245845623853
5,11,53,42.75761213312416
5,11,52,47.21984126167229
5,11,51,46.60803061108385
5,11,50,47.963577884775525
5,11,49,42.40206660171947
5,11,48,45.46835459586124
5,11,47,48.96521335596141
5,11,46,40.634348257971055
5,11,45,50.17612582335077
5,11,44,49.24957258738701
5,11,43,50.065088260051326
5,11,42,49.26926080163338
5,11,41,46.24600616078625
5,11,40,50.56271660899023
5,11,39,40.83983295790745
5,11,38,40.19032681972736
5,11,37,50.44653262498973
5,11,36,40.270346297334925
5,11,35,40.237197104787356
5,11,34,45.59436563749492
5,11,33,47.42897957229911
5,11,32,42.99351570998254
5,11,31,44.62563655281024
5,11,30,46.81135958139198
5,11,29,41.23078111887023
5,11,28,49.3162371946055
5,11,27,42.44117929967533
5,11,26,45.21361671349367
5,11,25,48.77306633093927
5,11,24,46.581111200251776
5,11,23,48.72258088810201
5,11,22,50.42076775429578
5,11,21,48.04033431486349
5,11,20,44.46196676565849
5,11,19,47.50894029229819
5,11,18,43.74404727069162
5,11,17,40.519021271439144
5,11,16,45.9012670248827
5,11,15,45.64962900462009
5,11,14,41.5136093537303
5,11,13,45.15290752873462
5,11,12,42.281263642724866
5,11,11,45.8478294463313
5,11,10,44.387591624547575
5,11,9,44.7689160002105
5,11,8,45.807551328526706
5,11,7,49.401111645751
5,11,6,41.47408531153678
5,11,5,42.08368110096246
5,11,4,40.918278703815
5,11,3,47.46659981368128
5,11,2,50.49585948109217
5,11,1,41.46573964636481
5,11,0,48.28883761082227
5,10,59,44.35525548408039
5,10,58,49.56012275516055
5,10,57,49.77672579803428
5,10,56,44.215256812391075
5,10,55,49.65449034008364
5,10,54,46.37508513086991
5,10,53,42.36620927625367
5,10,52,45.56741732911956
5,10,51,43.97360580628084
5,10,50,40.39144184110321
5,10,49,42.69745657587865
5,10,48,48.12695314907128
5,10,47,43.934280853850844
5,10,46,41.47438789545555
5,10,45,40.358355050429466
5,10,44,48.77870212487937
5,10,43,47.33473938858241
5,10,42,46.08334634735939
5,10,41,45.23409736639166
5,10,40,43.060091007088985
5,10,39,43.87299425746169
5,10,38,49.4125490826285
5,10,37,48.95373496882918
5,10,36,45.00130846758382
5,10,35,42.46930390807571
5,10,34,44.36284324869936
5,10,33,47.687617633481125
5,10,32,41.47553738968783
5,10,31,43.85992900278985
5,10,30,40.92542508811115
5,10,29,46.07172567648563
5,10,28,49.66882617023899
5,10,27,46.32484974349414
5,10,26,48.88170930085266
5,10,25,43.78446684289497
5,10,24,40.55969804188267
5,10,23,45.99956744405022
5,10,22,49.049794780886316
5,10,21,44.864219527093695
5,10,20,42.40562341679245
5,10,19,47.989045999767534
5,10,18,41.56618092286998
5,10,17,47.521514985829
5,10,16,41.48380569501369
5,10,15,43.3681668327879
5,10,14,47.80635552337729
5,10,13,41.44775951501974
5,10,12,43.15081554671088
5,10,11,40.94342776351673
5,10,10,46.19821414481771
5,10,9,40.67907249077594
5,10,8,45.07264757850946
5,10,7,45.350210980122164
5,10,6,44.73051726207605
5,10,5,44.6706311606731
5,10,4,48.31405705150421
5,10,3,41.4444693897612
5,10,2,44.70349045717534
5,10,1,48.38284425468681
5,10,0,44.489582829544084
5,9,59,43.05774386645204
5,9,58,44.99152512623348
5,9,57,42.09541123390669
5,9,56,45.884320113540284
5,9,55,40.55300996143798
5,9,54,44.09871684522789
5,9,53,47.061834361566405
5,9,52,45.250881057394835
5,9,51,44.14799460433117
5,9,50,42.450396464405756
5,9,49,41.95400594192244
5,9,48,42.691810109912865
5,9,47,43.352492879252196
5,9,46,46.743008771299685
5,9,45,47.7350964442623
5,9,44,40.48570040633407
5,9,43,40.561995705540824
5,9,42,40.38782753129518
5,9,41,44.448740957024
5,9,40,47.67267829557076
5,9,39,40.69959529906009
5,9,38,44.82705197275639
5,9,37,42.5449350811364
5,9,36,47.83559195401077
5,9,35,47.46424130858031
5,9,34,47.06954942168666
5,9,33,41.56824872400326
5,9,32,41.48238861270632
5,9,31,40.881628376713074
5,9,30,41.101149052126914
5,9,29,44.72193872574154
5,9,28,40.0354645792748
5,9,27,47.27330029603375
5,9,26,41.38641710539849
5,9,25,43.46396945358978
5,9,24,41.625279798233905
5,9,23,48.784883618915046
5,9,22,41.008769236526454
5,9,21,48.22073940941237
5,9,20,46.496040782067425
5,9,19,42.64298763065657
5,9,18,43.48701792354912
5,9,17,48.66804903436661
5,9,16,41.67390059632154
5,9,15,40.3573958407712
5,9,14,46.45513605831036
5,9,13,48.02095553907023
5,9,12,48.65669242278661
5,9,11,42.05571161412
5,9,10,41.40379048193231
5,9,9,46.206604450144546
5,9,8,46.69812039288655
5,9,7,41.22754735073619
5,9,6,43.90766289910587
5,9,5,47.20151177026521
5,9,4,45.72600002314819
5,9,3,43.19631941946655
5,9,2,45.621601953659045
5,9,1,48.98063971226163
5,9,0,44.091073961677814
5,8,59,7.419217611291234
5,8,58,8.028532937572539
5,8,57,6.010865719414726
5,8,56,6.393393830003818
5,8,55,3.186641840942844
5,8,54,5.562952123838141
5,8,53,4.997296515591405
5,8,52,5.9455982926052995
5,8,51,3.1536981219095592
5,8,50,8.75976191631856
5,8,49,6.342059134576717
5,8,48,7.589920632165511
5,8,47,4.986014626351911
5,8,46,5.406201656616409
5,8,45,6.186718715848417
5,8,44,8.781118033880965
5,8,43,8.803243829967624
5,8,42,2.7317019304393346
5,8,41,2.6296156481155735
5,8,40,6.827504341754578
5,8,39,5.740237352869597
5,8,38,9.29622236782114
5,8,37,3.644366718944747
5,8,36,6.981783872282766
5,8,35,7.197069086226909
5,8,34,3.0444521182843594
5,8,33,7.118568410912403
5,8,32,8.517079877416794
5,8,31,6.652979642316492
5,8,30,6.624376184622439
5,8,29,4.810308391458818
5,8,28,4.333794731927735
5,8,27,2.6523614629099566
5,8,26,3.4713323368323428
5,8,25,6.99190114261096
5,8,24,8.272417351203806
5,8,23,8.167073306150536
5,8,22,5.019981555998202
5,8,21,3.0954041183539585
5,8,20,3.6914688549033707
5,8,19,2.030119259731361
5,8,18,7.285980897677522
5,8,17,4.594562742797105
5,8,16,4.6131890346096185
5,8,15,8.681702535179546
5,8,14,6.384571489245117
5,8,13,8.624992495299704
5,8,12,5.036596429413301
5,8,11,9.836470806361152
5,8,10,8.124565403204166
5,8,9,4.488183353859997
5,8,8,9.055982353634125
5,8,7,3.0729881035186875
5,8,6,6.353449243502331
5,8,5,7.769598212889524
5,8,4,7.528839023605914
5,8,3,5.00253722059851
5,8,2,6.236623451104897
5,8,1,6.166517542618142
5,8,0,4.1615612127455215
5,7,59,7.810367796149398
5,7,58,3.26489639283988
5,7,57,7.846423159915512
5,7,56,3.5838270050965724
5,7,55,4.3899635178461045
5,7,54,6.249831766706991
5,7,53,4.337824765983616
5,7,52,3.305339491183437
5,7,51,3.7757837464760304
5,7,50,2.145893553523136
5,7,49,8.501013221462252
5,7,48,2.0178865106063646
5,7,47,3.9054561632366536
5,7,46,5.8196589870262105
5,7,45,6.274469969885589
5,7,44,8.623290899060308
5,7,43,2.8085881091323035
5,7,42,7.718881562697558
5,7,41,2.3219525426834626
5,7,40,3.0367974120595367
5,7,39,3.05616578917031
5,7,38,5.807374285932617
5,7,37,8.553209238488767
5,7,36,6.592884318825794
5,7,35,3.0776699632773896
5,7,34,3.617414699248821
5,7,33,2.3047693198728267
5,7,32,3.8746178619221237
5,7,31,2.9521710484908716
5,7,30,7.878115598141259
5,7,29,4.818454149631684
5,7,28,8.154606090507393
5,7,27,4.177125491403545
5,7,26,8.484295727938164
5,7,25,5.715957678158353
5,7,24,3.9655304821430915
5,7,23,3.879673321741816
5,7,22,8.623526283396878
5,7,21,5.593955041544495
5,7,20,2.4652268016855183
5,7,19,4.928976160679451
5,7,18,4.405549202954088
5,7,17,8.781744018641266
5,7,16,5.493654660178866
5,7,15,8.009753551691407
5,7,14,5.157309697850572
5,7,13,7.867985580334978
5,7,12,8.065345942518299
5,7,11,5.0261407625527355
5,7,10,7.777708486740009
5,7,9,2.1636384104277013
5,7,8,5.648741860674129
5,7,7,5.2957634999929
5,7,6,3.742138177609111
5,7,5,8.873235503355584
5,7,4,7.178024915086051
5,7,3,4.24510594290316
5,7,2,7.737782473139472
5,7,1,7.588763541600448
5,7,0,6.634961818017495
5,6,59,4.40072887135725
5,6,58,3.3028375591424415
5,6,57,6.64713126887066
5,6,56,6.680319979764455
5,6,55,4.775461322839977
5,6,54,4.134887570962672
5,6,53,4.051543262825537
5,6,52,4.668706878184654
5,6,51,5.873545421626954
5,6,50,3.9463691031217007
5,6,49,5.915755927190112
5,6,48,7.991782861163536
5,6,47,6.0118457464614155
5,6,46,4.036660371912304
5,6,45,4.159547074886115
5,6,44,7.342229143108801
5,6,43,7.3192242101527105
5,6,42,4.763037618123045
5,6,41,6.933737765431912
5,6,40,3.6859297578605146
5,6,39,5.447514081277128
5,6,38,3.93868927353842
5,6,37,2.1210991922245666
5,6,36,4.101763456604411
5,6,35,5.0998590194821265
5,6,34,5.5898273625049555
5,6,33,2.4208933844398866
5,6,32,6.417133923874639
5,6,31,6.251258338260332
5,6,30,6.530505596279546
5,6,29,6.6569124332544165
5,6,28,2.2168420928960466
5,6,27,5.211681869806943
5,6,26,6.331628911915245
5,6,25,7.558581936805938
5,6,24,6.121342448160696
5,6,23,7.036538427137907
5,6,22,2.6666064295071585
5,6,21,5.43453369803382
5,6,20,2.429145167171505
5,6,19,3.3881007783344548
5,6,18,5.205495536153379
5,6,17,4.834002458435424
5,6,16,2.6261772516425035
5,6,15,5.131791922874888
5,6,14,6.981778628005205
5,6,13,2.6062253180351185
5,6,12,3.074622153723872
5,6,11,7.0400226977682845
5,6,10,2.4435318466094906
5,6,9,5.656429902660095
5,6,8,7.038837776024304
5,6,7,4.001209284708008
5,6,6,4.8002669652492
5,6,5,2.088594693311345
5,6,4,3.6483683308975223
5,6,3,5.990379747733371
5,6,2,7.38352698512025
5,6,1,6.838934688473125
5,6,0,4.38629532310942
5,5,59,5.439593858238675
5,5,58,6.575867689139201
5,5,57,4.558904369259082
5,5,56,3.562936667577799
5,5,55,3.3029542384973984
5,5,54,5.114920080324982
5,5,53,5.226394464191815
5,5,52,3.6980331271842575
5,5,51,2.253320701805665
5,5,50,5.210333468350372
5,5,49,4.764361054546001
5,5,48,6.330243111337026
5,5,47,2.5496819537013673
5,5,46,5.478517140544517
5,5,45,5.152881755748179
5,5,44,6.623266300471664
5,5,43,2.854167672803978
5,5,42,4.056446012747184
5,5,41,3.3953068883489386
5,5,40,3.4785306488826966
5,5,39,2.7017537514099645
5,5,38,4.428562108962957
5,5,37,6.33707383408245
5,5,36,3.883709137448398
5,5,35,5.3383453429687915
5,5,34,4.692326804431719
5,5,33,5.041469181434001
5,5,32,4.1962769066701
5,5,31,6.019948693597005
5,5,30,3.4167995298882623
5,5,29,2.135276544801008
5,5,28,4.298047917201647
5,5,27,3.628159473324475
5,5,26,5.885279659841203
5,5,25,4.984732368357714
5,5,24,4.801596826866772
5,5,23,4.595877662274884
5,5,22,6.0792872588018785
5,5,21,6.161996957200115
5,5,20,4.566542017844824
5,5,19,6.622741430337368
5,5,18,4.62764694811931
5,5,17,5.832640032905548
5,5,16,5.782367371671018
5,5,15,5.471598275099923
5,5,14,2.2197649366517735
5,5,13,3.8325002036342495
5,5,12,4.639791001339511
5,5,11,4.653853176318688
5,5,10,3.815374091388091
5,5,9,2.500610256242603
5,5,8,3.8994685966433322
5,5,7,5.171151252750358
5,5,6,6.025487616016873
5,5,5,2.4776959647242185
5,5,4,3.7269540839285216
5,5,3,6.021306364041753
5,5,2,5.773182372494892
5,5,1,3.128589420607038
5,5,0,5.909704014121374
5,4,59,5.859501195096924
5,4,58,4.45392422733589
5,4,57,2.422234742303634
5,4,56,3.8234088265938118
5,4,55,4.9847361793297935
5,4,54,3.6327486036202017
5,4,53,2.093530858622219
5,4,52,4.344813477829243
5,4,51,2.5295541784708604
5,4,50,5.23494383196815
5,4,49,4.00028261965233
5,4,48,4.524014688906002
5,4,47,5.104710326402979
5,4,46,5.090528784737483
5,4,45,3.3569432606108394
5,4,44,4.2512467502484075
5,4,43,4.143919403427017
5,4,42,5.730600620788616
5,4,41,3.5182887077655494
5,4,40,5.092519343371302
5,4,39,5.580418872447524
5,4,38,5.670007349371684
5,4,37,2.0755970498662912
5,4,36,4.834700667263354
5,4,35,3.8909585432535723
5,4,34,3.675055726452529
5,4,33,5.8749628769290245
5,4,32,4.157720814597452
5,4,31,5.239658477542001
5,4,30,2.7155960192372004
5,4,29,5.196089507581579
5,4,28,4.946666686086178
5,4,27,2.5832562028149013
5,4,26,5.298117571066968
5,4,25,2.4129026886859526
5,4,24,3.838496731413628
5,4,23,2.3620531266517726
5,4,22,2.828266328424532
5,4,21,3.443966415021234
5,4,20,5.292669415813357
5,4,19,3.2256913332934714
5,4,18,2.5827103211114277
5,4,17,4.098575343766866
5,4,16,3.9884317370077214
5,4,15,2.197978144319821
5,4,14,5.237403803269402
5,4,13,4.2356804380474875
5,4,12,3.0146880836190904
5,4,11,2.912694499558998
5,4,10,4.592995244904917
5,4,9,2.74149023341082
5,4,8,4.026598557188327
5,4,7,2.411785695749771
5,4,6,2.7224618430657577
5,4,5,3.2431127413933956
5,4,4,3.118295729838726
5,4,3,2.8357845362838088
5,4,2,5.914105240769324
5,4,1,4.671476140790044
5,4,0,4.813055886261077
5,3,59,3.2092273974695096
5,3,58,2.9312714778398408
5,3,57,2.1885039559722177
5,3,56,3.1033971247192635
5,3,55,4.7552113217627685
5,3,54,3.1957627078477495
5,3,53,3.168930710954915
5,3,52,3.328280444139553
5,3,51,2.1339238438936543
5,3,50,2.2040233909813893
5,3,49,2.2199066341257345
5,3,48,4.312539765778576
5,3,47,2.9848795810936393
5,3,46,4.2781966865756775
5,3,45,2.2884895568183055
5,3,44,3.4751616154542293
5,3,43,3.115678124736843
5,3,42,2.338569691785334
5,3,41,2.9318434924554704
5,3,40,2.2928772597307816
5,3,39,2.510069224450616
5,3,38,4.937454540718908
5,3,37,3.835871758618656
5,3,36,3.4122205281914715
5,3,35,4.592894412935321
5,3,34,2.3058480917951654
5,3,33,2.945057317296404
5,3,32,3.866355672591773
5,3,31,2.289158299996155
5,3,30,2.5557951491941706
5,3,29,4.525936642126153
5,3,28,3.9330281764945934
5,3,27,3.635561743627245
5,3,26,2.784011547868293
5,3,25,3.368336413564371
5,3,24,3.4104023578365736
5,3,23,3.754050055364762
5,3,22,4.655940426261824
5,3,21,4.71426229266131
5,3,20,2.2468870591609607
5,3,19,2.6645011146995508
5,3,18,2.3774874378439814
5,3,17,2.4734223050580804
5,3,16,4.7853160076924235
5,3,15,4.292711236140981
5,3,14,3.4473137220904273
5,3,13,2.15951813121188
5,3,12,4.072309788920883
5,3,11,3.8658280401546463
5,3,10,3.0880755515247684
5,3,9,3.7150282884879364
5,3,8,4.132538775831133
5,3,7,4.783702297107162
5,3,6,2.341270019754517
5,3,5,2.210248212938383
5,3,4,3.8437119926873025
5,3,3,4.570274726229334
5,3,2,3.16455955391975
5,3,1,3.848207449158937
5,3,0,2.1000356533822413
5,2,59,2.947370382702055
5,2,58,3.9343139702550403
5,2,57,2.0090711044757423
5,2,56,3.6292349600063423
5,2,55,3.790932628711759
5,2,54,2.3979996970370436
5,2,53,2.8130749946420504
5,2,52,2.313950725075039
5,2,51,2.5198638105900226
5,2,50,3.87309971528017
5,2,49,3.2672315389730544
5,2,48,2.7770960431013
5,2,47,2.5502608978228025
5,2,46,2.8899605581964423
5,2,45,2.228033672714341
5,2,44,2.549219111980539
5,2,43,2.586716312143068
5,2,42,2.183282180096956
5,2,41,2.57914237487073
5,2,40,3.640078687108246
5,2,39,2.3830375896860994
5,2,38,2.5933948944942173
5,2,37,2.6376211705253
5,2,36,2.6468406970898366
5,2,35,2.6498782038870914
5,2,34,2.0024618898258084
5,2,33,3.356730991701202
5,2,32,2.0714685591791056
5,2,31,2.1769078552512906
5,2,30,3.7157604817432013
5,2,29,2.1671898028748453
5,2,28,2.0016636625385744
5,2,27,2.599656332796214
5,2,26,3.46201515177997
5,2,25,3.131200367683654
5,2,24,3.775555057417632
5,2,23,3.792877247064366
5,2,22,2.496097190788909
5,2,21,2.7307487673930417
5,2,20,3.466402766216799
5,2,19,2.6486411308714795
5,2,18,3.814563645148345
5,2,17,2.572907185896214
5,2,16,2.3266689857099316
5,2,15,2.7796873150566683
5,2,14,3.1999614640311376
5,2,13,2.441951303681644
5,2,12,3.017144551284722
5,2,11,3.20561705742406
5,2,10,2.250747495646092
5,2,9,2.9516999310374192
5,2,8,3.906076167508877
5,2,7,2.212249159078822
5,2,6,2.492004881984733
5,2,5,3.781507562974693
5,2,4,2.275752146793773
5,2,3,2.3225025631845706
5,2,2,2.5323353852885955
5,2,1,3.7982849400762975
5,2,0,2.681134108392816
5,1,59,2.057249980210791
5,1,58,2.2236897829422593
5,1,57,2.813422686239631
5,1,56,2.0897595464502787
5,1,55,2.5768698871907607
5,1,54,2.333604310884498
5,1,53,2.579125192434421
5,1,52,2.1072303276865196
5,1,51,2.451794878321133
5,1,50,2.2533052199644237
5,1,49,2.7134321647505857
5,1,48,2.6420535056763974
5,1,47,2.1259426243471746
5,1,46,2.0928161402385594
5,1,45,2.34946615409814
5,1,44,2.298719275968546
5,1,43,2.8317830291048267
5,1,42,2.387720920468848
5,1,41,2.9910665433899597
5,1,40,2.7822216217338847
5,1,39,2.231195149259866
5,1,38,2.6276650320454227
5,1,37,2.0187528762489824
5,1,36,2.879804969531194
5,1,35,2.496424120411768
5,1,34,2.815496341201113
5,1,33,2.039006868509193
5,1,32,2.39875467975633
5,1,31,2.6841763388582978
5,1,30,2.989577989523621
5,1,29,2.137059613141451
5,1,28,2.3953724257378948
5,1,27,2.8225379489107913
5,1,26,2.0502968281246767
5,1,25,2.336375614483366
5,1,24,2.719251019460949
5,1,23,2.1920244899763333
5,1,22,2.187620507079148
5,1,21,2.444022790989774
5,1,20,2.438126087954599
5,1,19,2.9808059141082865
5,1,18,2.295934463069704
5,1,17,2.062282824258126
5,1,16,2.8894153344723854
5,1,15,2.1892612278824553
5,1,14,2.6717026747374724
5,1,13,2.310430964068681
5,1,12,2.8310748639726415
5,1,11,2.5464249681605677
5,1,10,2.3938889168460804
5,1,9,2.8369271955395234
5,1,8,2.4971920596910655
5,1,7,2.977137168028623
5,1,6,2.5932249174095077
5,1,5,2.401922088826817
5,1,4,2.2040199599889307
5,1,3,2.1357771455996697
5,1,2,2.379278165381487
5,1,1,2.504224942304966
5,1,0,2.786571139488438
5,0,59,2
5,0,58,2
5,0,57,2
5,0,56,2
5,0,55,2
5,0,54,2
5,0,53,2
5,0,52,2
5,0,51,2
5,0,50,2
5,0,49,2
5,0,48,2
5,0,47,2
5,0,46,2
5,0,45,2
5,0,44,2
5,0,43,2
5,0,42,2
5,0,41,2
5,0,40,2
5,0,39,2
5,0,38,2
5,0,37,2
5,0,36,2
5,0,35,2
5,0,34,2
5,0,33,2
5,0,32,2
5,0,31,2
5,0,30,2
5,0,29,2
5,0,28,2
5,0,27,2
5,0,26,2
5,0,25,2
5,0,24,2
